n,p,gamma,df,rho,snr,rep,center_X,standardize_X,beta_sparsity,beta_scale,seed,sigma2,empirical_snr,method,mse
200,160,0.8,1.0,0.5,5.0,13,True,True,,1.0,2026475296,4667.458879022501,5.0,OLS,245.4803201107667
200,160,0.8,1.0,0.5,5.0,13,True,True,,1.0,2026475296,4667.458879022501,5.0,LAD,20.800751326289863
200,160,0.8,1.0,0.5,5.0,13,True,True,,1.0,2026475296,4667.458879022501,5.0,Huber,14.157770008435008
200,160,0.8,1.0,0.5,5.0,14,True,True,,1.0,428601011,5826.592187491947,4.999999999999999,OLS,202.50835172641004
200,160,0.8,1.0,0.5,5.0,14,True,True,,1.0,428601011,5826.592187491947,4.999999999999999,LAD,122.63251100425953
200,160,0.8,1.0,0.5,5.0,14,True,True,,1.0,428601011,5826.592187491947,4.999999999999999,Huber,70.61672467658703
200,160,0.8,1.0,0.5,5.0,15,True,True,,1.0,780588861,7929.575164432972,4.999999999999999,OLS,351.4472250401569
200,160,0.8,1.0,0.5,5.0,15,True,True,,1.0,780588861,7929.575164432972,4.999999999999999,LAD,358.02531885811334
200,160,0.8,1.0,0.5,5.0,15,True,True,,1.0,780588861,7929.575164432972,4.999999999999999,Huber,312.34387445694955
200,160,0.8,1.0,0.5,5.0,16,True,True,,1.0,275907297,5973.726331855953,4.999999999999998,OLS,171.3570281253147
200,160,0.8,1.0,0.5,5.0,16,True,True,,1.0,275907297,5973.726331855953,4.999999999999998,LAD,25.886060266141794
200,160,0.8,1.0,0.5,5.0,16,True,True,,1.0,275907297,5973.726331855953,4.999999999999998,Huber,23.40069584427463
200,160,0.8,1.0,0.5,5.0,17,True,True,,1.0,1148252041,5566.798909017116,5.000000000000001,OLS,244.24933147324495
200,160,0.8,1.0,0.5,5.0,17,True,True,,1.0,1148252041,5566.798909017116,5.000000000000001,LAD,14.484797259849739
200,160,0.8,1.0,0.5,5.0,17,True,True,,1.0,1148252041,5566.798909017116,5.000000000000001,Huber,10.728399444507104
200,160,0.8,1.0,0.5,5.0,18,True,True,,1.0,942694843,5873.540258991476,5.000000000000001,OLS,217.38820512696944
200,160,0.8,1.0,0.5,5.0,18,True,True,,1.0,942694843,5873.540258991476,5.000000000000001,LAD,14.820709136886753
200,160,0.8,1.0,0.5,5.0,18,True,True,,1.0,942694843,5873.540258991476,5.000000000000001,Huber,13.113261778372664
200,160,0.8,1.0,0.5,5.0,19,True,True,,1.0,1455220225,4915.255132375625,5.0,OLS,150.00239997337843
200,160,0.8,1.0,0.5,5.0,19,True,True,,1.0,1455220225,4915.255132375625,5.0,LAD,65.57356394314547
200,160,0.8,1.0,0.5,5.0,19,True,True,,1.0,1455220225,4915.255132375625,5.0,Huber,51.925951985921
200,160,0.8,1.0,0.5,5.0,20,True,True,,1.0,615554408,4841.024132915338,4.999999999999999,OLS,259.54451988793033
200,160,0.8,1.0,0.5,5.0,20,True,True,,1.0,615554408,4841.024132915338,4.999999999999999,LAD,248.84826873285164
200,160,0.8,1.0,0.5,5.0,20,True,True,,1.0,615554408,4841.024132915338,4.999999999999999,Huber,189.9915252724008
200,160,0.8,1.0,0.5,5.0,21,True,True,,1.0,1985542801,4312.5245546289,4.999999999999999,OLS,244.17921465651293
200,160,0.8,1.0,0.5,5.0,21,True,True,,1.0,1985542801,4312.5245546289,4.999999999999999,LAD,134.127763123919
200,160,0.8,1.0,0.5,5.0,21,True,True,,1.0,1985542801,4312.5245546289,4.999999999999999,Huber,57.32866270129705
200,160,0.8,1.0,0.5,5.0,22,True,True,,1.0,1280571474,5734.0961812871155,5.0,OLS,250.5774397603001
200,160,0.8,1.0,0.5,5.0,22,True,True,,1.0,1280571474,5734.0961812871155,5.0,LAD,42.85886247151443
200,160,0.8,1.0,0.5,5.0,22,True,True,,1.0,1280571474,5734.0961812871155,5.0,Huber,32.81884414675007
200,160,0.8,1.0,0.5,5.0,23,True,True,,1.0,2076605023,6886.627937754602,4.999999999999999,OLS,381.5773406230514
200,160,0.8,1.0,0.5,5.0,23,True,True,,1.0,2076605023,6886.627937754602,4.999999999999999,LAD,19.2140340562028
200,160,0.8,1.0,0.5,5.0,23,True,True,,1.0,2076605023,6886.627937754602,4.999999999999999,Huber,11.205785711498304
200,160,0.8,1.0,0.5,5.0,24,True,True,,1.0,542702638,5299.39612868693,5.0,OLS,164.8572117967172
200,160,0.8,1.0,0.5,5.0,24,True,True,,1.0,542702638,5299.39612868693,5.0,LAD,103.07371431323172
200,160,0.8,1.0,0.5,5.0,24,True,True,,1.0,542702638,5299.39612868693,5.0,Huber,43.1779662479904
200,160,0.8,1.0,0.5,5.0,25,True,True,,1.0,713392364,4941.120111111404,4.999999999999999,OLS,133.01846553365118
200,160,0.8,1.0,0.5,5.0,25,True,True,,1.0,713392364,4941.120111111404,4.999999999999999,LAD,89.2277994616895
200,160,0.8,1.0,0.5,5.0,25,True,True,,1.0,713392364,4941.120111111404,4.999999999999999,Huber,44.35246420337203
200,160,0.8,1.0,0.5,5.0,26,True,True,,1.0,1124604906,4866.960679077926,5.0,OLS,218.5189009316693
200,160,0.8,1.0,0.5,5.0,26,True,True,,1.0,1124604906,4866.960679077926,5.0,LAD,130.64363430928933
200,160,0.8,1.0,0.5,5.0,26,True,True,,1.0,1124604906,4866.960679077926,5.0,Huber,109.83890986058577
200,160,0.8,1.0,0.5,5.0,27,True,True,,1.0,2052354797,7566.440913750463,4.999999999999999,OLS,374.2040637054934
200,160,0.8,1.0,0.5,5.0,27,True,True,,1.0,2052354797,7566.440913750463,4.999999999999999,LAD,31.66179314110269
200,160,0.8,1.0,0.5,5.0,27,True,True,,1.0,2052354797,7566.440913750463,4.999999999999999,Huber,28.675772441799314
200,160,0.8,1.0,0.5,5.0,28,True,True,,1.0,340120701,5435.7378663618,5.0,OLS,164.7372982542659
200,160,0.8,1.0,0.5,5.0,28,True,True,,1.0,340120701,5435.7378663618,5.0,LAD,49.32933577567898
200,160,0.8,1.0,0.5,5.0,28,True,True,,1.0,340120701,5435.7378663618,5.0,Huber,17.561521285951436
200,160,0.8,1.0,0.5,5.0,29,True,True,,1.0,1085353177,7355.165742199011,4.999999999999998,OLS,368.1734286096231
200,160,0.8,1.0,0.5,5.0,29,True,True,,1.0,1085353177,7355.165742199011,4.999999999999998,LAD,15.585733981518041
200,160,0.8,1.0,0.5,5.0,29,True,True,,1.0,1085353177,7355.165742199011,4.999999999999998,Huber,9.668964145178816
200,160,0.8,1.0,0.5,10.0,0,True,True,,1.0,1809883712,3631.4807452762557,10.000000000000002,OLS,155.83242102675015
200,160,0.8,1.0,0.5,10.0,0,True,True,,1.0,1809883712,3631.4807452762557,10.000000000000002,LAD,22.395031509217826
200,160,0.8,1.0,0.5,10.0,0,True,True,,1.0,1809883712,3631.4807452762557,10.000000000000002,Huber,16.12675993001043
200,160,0.8,1.0,0.5,10.0,1,True,True,,1.0,1189254874,4792.082917397377,10.0,OLS,259.1115351554034
200,160,0.8,1.0,0.5,10.0,1,True,True,,1.0,1189254874,4792.082917397377,10.0,LAD,17.923037059937695
200,160,0.8,1.0,0.5,10.0,1,True,True,,1.0,1189254874,4792.082917397377,10.0,Huber,16.975471282062493
200,160,0.8,1.0,0.5,10.0,2,True,True,,1.0,22224295,2575.1547911274683,10.000000000000002,OLS,91.6265115170833
200,160,0.8,1.0,0.5,10.0,2,True,True,,1.0,22224295,2575.1547911274683,10.000000000000002,LAD,18.584080750164624
200,160,0.8,1.0,0.5,10.0,2,True,True,,1.0,22224295,2575.1547911274683,10.000000000000002,Huber,13.154298426454698
200,160,0.8,1.0,0.5,10.0,3,True,True,,1.0,898562935,2650.3935308343703,10.0,OLS,134.3119244678343
200,160,0.8,1.0,0.5,10.0,3,True,True,,1.0,898562935,2650.3935308343703,10.0,LAD,27.335795306268658
200,160,0.8,1.0,0.5,10.0,3,True,True,,1.0,898562935,2650.3935308343703,10.0,Huber,18.31835733478332
200,160,0.8,1.0,0.5,10.0,4,True,True,,1.0,1440047053,4753.03563446296,9.999999999999995,OLS,257.36455353466073
200,160,0.8,1.0,0.5,10.0,4,True,True,,1.0,1440047053,4753.03563446296,9.999999999999995,LAD,16.553674777549226
200,160,0.8,1.0,0.5,10.0,4,True,True,,1.0,1440047053,4753.03563446296,9.999999999999995,Huber,13.654162383804685
200,160,0.8,1.0,0.5,10.0,5,True,True,,1.0,1312119554,2662.2446623873084,10.0,OLS,121.55637542298682
200,160,0.8,1.0,0.5,10.0,5,True,True,,1.0,1312119554,2662.2446623873084,10.0,LAD,5.302423486497627
200,160,0.8,1.0,0.5,10.0,5,True,True,,1.0,1312119554,2662.2446623873084,10.0,Huber,4.904773835474788
200,160,0.8,1.0,0.5,10.0,6,True,True,,1.0,435662835,3097.819366997585,9.999999999999998,OLS,144.5631766607866
200,160,0.8,1.0,0.5,10.0,6,True,True,,1.0,435662835,3097.819366997585,9.999999999999998,LAD,62.698840905896496
200,160,0.8,1.0,0.5,10.0,6,True,True,,1.0,435662835,3097.819366997585,9.999999999999998,Huber,54.96822246788984
200,160,0.8,1.0,0.5,10.0,7,True,True,,1.0,1425751390,3357.153800180121,9.999999999999998,OLS,145.6156313902315
200,160,0.8,1.0,0.5,10.0,7,True,True,,1.0,1425751390,3357.153800180121,9.999999999999998,LAD,50.850544514180186
200,160,0.8,1.0,0.5,10.0,7,True,True,,1.0,1425751390,3357.153800180121,9.999999999999998,Huber,23.65797483075989
200,160,0.8,1.0,0.5,10.0,8,True,True,,1.0,523681910,3512.7870647678806,10.000000000000002,OLS,127.85686325822776
200,160,0.8,1.0,0.5,10.0,8,True,True,,1.0,523681910,3512.7870647678806,10.000000000000002,LAD,39.839474378020874
200,160,0.8,1.0,0.5,10.0,8,True,True,,1.0,523681910,3512.7870647678806,10.000000000000002,Huber,12.005470679207482
200,160,0.8,1.0,0.5,10.0,9,True,True,,1.0,1047153207,2970.2057429542706,10.000000000000004,OLS,107.27255211152374
200,160,0.8,1.0,0.5,10.0,9,True,True,,1.0,1047153207,2970.2057429542706,10.000000000000004,LAD,16.81862716621208
200,160,0.8,1.0,0.5,10.0,9,True,True,,1.0,1047153207,2970.2057429542706,10.000000000000004,Huber,12.936631600803901
200,160,0.8,1.0,0.5,10.0,10,True,True,,1.0,585069202,3132.1735112728174,10.0,OLS,114.5250822314894
200,160,0.8,1.0,0.5,10.0,10,True,True,,1.0,585069202,3132.1735112728174,10.0,LAD,77.45349587725782
200,160,0.8,1.0,0.5,10.0,10,True,True,,1.0,585069202,3132.1735112728174,10.0,Huber,72.0867974981463
200,160,0.8,1.0,0.5,10.0,11,True,True,,1.0,43243947,2860.4016556773813,10.0,OLS,90.79655724088379
200,160,0.8,1.0,0.5,10.0,11,True,True,,1.0,43243947,2860.4016556773813,10.0,LAD,54.370784007887075
200,160,0.8,1.0,0.5,10.0,11,True,True,,1.0,43243947,2860.4016556773813,10.0,Huber,30.71418546523998
200,160,0.8,1.0,0.5,10.0,12,True,True,,1.0,1551938340,2738.3512857913393,10.0,OLS,73.13297080745029
200,160,0.8,1.0,0.5,10.0,12,True,True,,1.0,1551938340,2738.3512857913393,10.0,LAD,6.379446014760353
200,160,0.8,1.0,0.5,10.0,12,True,True,,1.0,1551938340,2738.3512857913393,10.0,Huber,5.5860353640074845
200,160,0.8,1.0,0.5,10.0,13,True,True,,1.0,1919302786,3236.934522965232,10.000000000000002,OLS,153.66943417835705
200,160,0.8,1.0,0.5,10.0,13,True,True,,1.0,1919302786,3236.934522965232,10.000000000000002,LAD,78.47992139761824
200,160,0.8,1.0,0.5,10.0,13,True,True,,1.0,1919302786,3236.934522965232,10.000000000000002,Huber,39.05140997163592
200,160,0.8,1.0,0.5,10.0,14,True,True,,1.0,1499034338,3781.7936503649735,10.0,OLS,155.46941701685097
200,160,0.8,1.0,0.5,10.0,14,True,True,,1.0,1499034338,3781.7936503649735,10.0,LAD,11.462073129608266
200,160,0.8,1.0,0.5,10.0,14,True,True,,1.0,1499034338,3781.7936503649735,10.0,Huber,6.484523138885093
200,160,0.8,1.0,0.5,10.0,15,True,True,,1.0,1016709029,3551.2620673476276,9.999999999999998,OLS,119.87073312947136
200,160,0.8,1.0,0.5,10.0,15,True,True,,1.0,1016709029,3551.2620673476276,9.999999999999998,LAD,18.21578282097634
200,160,0.8,1.0,0.5,10.0,15,True,True,,1.0,1016709029,3551.2620673476276,9.999999999999998,Huber,12.69200635099599
200,160,0.8,1.0,0.5,10.0,16,True,True,,1.0,1909776328,2115.692917597132,9.999999999999996,OLS,93.23708167539387
200,160,0.8,1.0,0.5,10.0,16,True,True,,1.0,1909776328,2115.692917597132,9.999999999999996,LAD,11.169801969588388
200,160,0.8,1.0,0.5,10.0,16,True,True,,1.0,1909776328,2115.692917597132,9.999999999999996,Huber,6.992793312580903
200,160,0.8,1.0,0.5,10.0,17,True,True,,1.0,620634635,3213.62565904474,9.999999999999998,OLS,101.78255742953165
200,160,0.8,1.0,0.5,10.0,17,True,True,,1.0,620634635,3213.62565904474,9.999999999999998,LAD,20.77792759719814
200,160,0.8,1.0,0.5,10.0,17,True,True,,1.0,620634635,3213.62565904474,9.999999999999998,Huber,15.559651245675065
200,160,0.8,1.0,0.5,10.0,18,True,True,,1.0,1024907299,2879.71008665593,10.0,OLS,88.07930394333854
200,160,0.8,1.0,0.5,10.0,18,True,True,,1.0,1024907299,2879.71008665593,10.0,LAD,7.9737086186892245
200,160,0.8,1.0,0.5,10.0,18,True,True,,1.0,1024907299,2879.71008665593,10.0,Huber,6.270332173430445
200,160,0.8,1.0,0.5,10.0,19,True,True,,1.0,1773948737,2140.166289074297,10.0,OLS,109.3536406092876
200,160,0.8,1.0,0.5,10.0,19,True,True,,1.0,1773948737,2140.166289074297,10.0,LAD,12.470623624200803
200,160,0.8,1.0,0.5,10.0,19,True,True,,1.0,1773948737,2140.166289074297,10.0,Huber,8.647120786775428
200,160,0.8,1.0,0.5,10.0,20,True,True,,1.0,1767154945,4263.668925083161,10.0,OLS,229.70761248115758
200,160,0.8,1.0,0.5,10.0,20,True,True,,1.0,1767154945,4263.668925083161,10.0,LAD,12.521289325248263
200,160,0.8,1.0,0.5,10.0,20,True,True,,1.0,1767154945,4263.668925083161,10.0,Huber,10.242959537813695
200,160,0.8,1.0,0.5,10.0,21,True,True,,1.0,91851114,4169.755627092343,10.000000000000004,OLS,167.47384137501393
200,160,0.8,1.0,0.5,10.0,21,True,True,,1.0,91851114,4169.755627092343,10.000000000000004,LAD,11.916066839860765
200,160,0.8,1.0,0.5,10.0,21,True,True,,1.0,91851114,4169.755627092343,10.000000000000004,Huber,10.178135998277238
200,160,0.8,1.0,0.5,10.0,22,True,True,,1.0,363480919,4002.366905001704,10.000000000000002,OLS,170.05334315762434
200,160,0.8,1.0,0.5,10.0,22,True,True,,1.0,363480919,4002.366905001704,10.000000000000002,LAD,60.29185374363355
200,160,0.8,1.0,0.5,10.0,22,True,True,,1.0,363480919,4002.366905001704,10.000000000000002,Huber,29.27779318436932
200,160,0.8,1.0,0.5,10.0,23,True,True,,1.0,206239334,3438.7891442375208,9.999999999999998,OLS,98.04843207837064
200,160,0.8,1.0,0.5,10.0,23,True,True,,1.0,206239334,3438.7891442375208,9.999999999999998,LAD,13.824806438073432
200,160,0.8,1.0,0.5,10.0,23,True,True,,1.0,206239334,3438.7891442375208,9.999999999999998,Huber,11.325646775288675
200,160,0.8,1.0,0.5,10.0,24,True,True,,1.0,1332449121,3923.191300909932,10.000000000000002,OLS,247.1902712086894
200,160,0.8,1.0,0.5,10.0,24,True,True,,1.0,1332449121,3923.191300909932,10.000000000000002,LAD,175.3458767934557
200,160,0.8,1.0,0.5,10.0,24,True,True,,1.0,1332449121,3923.191300909932,10.000000000000002,Huber,153.66226604770495
200,160,0.8,1.0,0.5,10.0,25,True,True,,1.0,1171078578,4210.879080968671,10.0,OLS,155.67288094916358
200,160,0.8,1.0,0.5,10.0,25,True,True,,1.0,1171078578,4210.879080968671,10.0,LAD,3.017284474762053
200,160,0.8,1.0,0.5,10.0,25,True,True,,1.0,1171078578,4210.879080968671,10.0,Huber,2.3925074644305147
200,160,0.8,1.0,0.5,10.0,26,True,True,,1.0,561975739,2787.4445498036903,9.999999999999998,OLS,114.34635601618147
200,160,0.8,1.0,0.5,10.0,26,True,True,,1.0,561975739,2787.4445498036903,9.999999999999998,LAD,10.065823367907202
200,160,0.8,1.0,0.5,10.0,26,True,True,,1.0,561975739,2787.4445498036903,9.999999999999998,Huber,8.734882110130721
200,160,0.8,1.0,0.5,10.0,27,True,True,,1.0,275820845,3153.6566795918284,10.0,OLS,125.80410842745555
200,160,0.8,1.0,0.5,10.0,27,True,True,,1.0,275820845,3153.6566795918284,10.0,LAD,15.513609726559816
200,160,0.8,1.0,0.5,10.0,27,True,True,,1.0,275820845,3153.6566795918284,10.0,Huber,9.078738993568281
200,160,0.8,1.0,0.5,10.0,28,True,True,,1.0,1930073717,3125.0636445671553,10.000000000000004,OLS,128.40244324293403
200,160,0.8,1.0,0.5,10.0,28,True,True,,1.0,1930073717,3125.0636445671553,10.000000000000004,LAD,6.760766389305246
200,160,0.8,1.0,0.5,10.0,28,True,True,,1.0,1930073717,3125.0636445671553,10.000000000000004,Huber,4.098822116810824
200,160,0.8,1.0,0.5,10.0,29,True,True,,1.0,762230475,3605.389464856169,9.999999999999998,OLS,181.86525383990391
200,160,0.8,1.0,0.5,10.0,29,True,True,,1.0,762230475,3605.389464856169,9.999999999999998,LAD,5.5244722803900475
200,160,0.8,1.0,0.5,10.0,29,True,True,,1.0,762230475,3605.389464856169,9.999999999999998,Huber,3.3772688474699124
200,40,0.2,2.0,0.0,1.0,0,True,True,,1.0,327467777,8059.599294556648,1.0,OLS,70.5450317990408
200,40,0.2,2.0,0.0,1.0,0,True,True,,1.0,327467777,8059.599294556648,1.0,LAD,23.55302061854467
200,40,0.2,2.0,0.0,1.0,0,True,True,,1.0,327467777,8059.599294556648,1.0,Huber,29.78744279332858
200,40,0.2,2.0,0.0,1.0,1,True,True,,1.0,990066318,8265.255699594207,1.0000000000000002,OLS,56.48217909359598
200,40,0.2,2.0,0.0,1.0,1,True,True,,1.0,990066318,8265.255699594207,1.0000000000000002,LAD,19.501376726758366
200,40,0.2,2.0,0.0,1.0,1,True,True,,1.0,990066318,8265.255699594207,1.0000000000000002,Huber,15.443718207785343
200,40,0.2,2.0,0.0,1.0,2,True,True,,1.0,1271847999,11118.678180781131,0.9999999999999999,OLS,75.36596962238347
200,40,0.2,2.0,0.0,1.0,2,True,True,,1.0,1271847999,11118.678180781131,0.9999999999999999,LAD,29.120758140047734
200,40,0.2,2.0,0.0,1.0,2,True,True,,1.0,1271847999,11118.678180781131,0.9999999999999999,Huber,27.211616304047034
200,40,0.2,2.0,0.0,1.0,3,True,True,,1.0,703887610,8182.79826287443,1.0000000000000002,OLS,66.65715124702294
200,40,0.2,2.0,0.0,1.0,3,True,True,,1.0,703887610,8182.79826287443,1.0000000000000002,LAD,24.592169212592065
200,40,0.2,2.0,0.0,1.0,3,True,True,,1.0,703887610,8182.79826287443,1.0000000000000002,Huber,20.26481200110287
200,40,0.2,2.0,0.0,1.0,4,True,True,,1.0,1271769052,8106.645923660553,1.0,OLS,54.150082795735514
200,40,0.2,2.0,0.0,1.0,4,True,True,,1.0,1271769052,8106.645923660553,1.0,LAD,3.169278909708846
200,40,0.2,2.0,0.0,1.0,4,True,True,,1.0,1271769052,8106.645923660553,1.0,Huber,2.0753387115191613
200,40,0.2,2.0,0.0,1.0,5,True,True,,1.0,1312271248,7835.04170004184,0.9999999999999999,OLS,32.67258742307729
200,40,0.2,2.0,0.0,1.0,5,True,True,,1.0,1312271248,7835.04170004184,0.9999999999999999,LAD,19.263201195512607
200,40,0.2,2.0,0.0,1.0,5,True,True,,1.0,1312271248,7835.04170004184,0.9999999999999999,Huber,15.30711892163107
200,40,0.2,2.0,0.0,1.0,6,True,True,,1.0,1986191441,7003.19765699142,0.9999999999999999,OLS,43.364377522332404
200,40,0.2,2.0,0.0,1.0,6,True,True,,1.0,1986191441,7003.19765699142,0.9999999999999999,LAD,5.153214380063268
200,40,0.2,2.0,0.0,1.0,6,True,True,,1.0,1986191441,7003.19765699142,0.9999999999999999,Huber,4.914420595914075
200,40,0.2,2.0,0.0,1.0,7,True,True,,1.0,1557622107,7440.065065071105,1.0,OLS,50.99062672424808
200,40,0.2,2.0,0.0,1.0,7,True,True,,1.0,1557622107,7440.065065071105,1.0,LAD,28.483560137804897
200,40,0.2,2.0,0.0,1.0,7,True,True,,1.0,1557622107,7440.065065071105,1.0,Huber,24.752610183838822
200,40,0.2,2.0,0.0,1.0,8,True,True,,1.0,1916003141,6647.893249241424,1.0,OLS,31.996542977659296
200,40,0.2,2.0,0.0,1.0,8,True,True,,1.0,1916003141,6647.893249241424,1.0,LAD,15.568419339113706
200,40,0.2,2.0,0.0,1.0,8,True,True,,1.0,1916003141,6647.893249241424,1.0,Huber,17.29661312436325
200,40,0.2,2.0,0.0,1.0,9,True,True,,1.0,1098872825,8995.28701065969,0.9999999999999998,OLS,47.3388668965155
200,40,0.2,2.0,0.0,1.0,9,True,True,,1.0,1098872825,8995.28701065969,0.9999999999999998,LAD,19.42816118080574
200,40,0.2,2.0,0.0,1.0,9,True,True,,1.0,1098872825,8995.28701065969,0.9999999999999998,Huber,15.14158757994249
200,40,0.2,2.0,0.0,1.0,10,True,True,,1.0,788733269,10738.41880195522,1.0000000000000002,OLS,93.38777542085356
200,40,0.2,2.0,0.0,1.0,10,True,True,,1.0,788733269,10738.41880195522,1.0000000000000002,LAD,54.3622884383369
200,40,0.2,2.0,0.0,1.0,10,True,True,,1.0,788733269,10738.41880195522,1.0000000000000002,Huber,59.27245548603558
200,40,0.2,2.0,0.0,1.0,11,True,True,,1.0,347937879,9171.488202309778,1.0000000000000004,OLS,58.83022218114513
200,40,0.2,2.0,0.0,1.0,11,True,True,,1.0,347937879,9171.488202309778,1.0000000000000004,LAD,39.43232424614056
200,40,0.2,2.0,0.0,1.0,11,True,True,,1.0,347937879,9171.488202309778,1.0000000000000004,Huber,30.127256953621167
200,40,0.2,2.0,0.0,1.0,12,True,True,,1.0,464671106,6883.51257384686,1.0,OLS,47.41950893714865
200,40,0.2,2.0,0.0,1.0,12,True,True,,1.0,464671106,6883.51257384686,1.0,LAD,34.51115069386285
200,40,0.2,2.0,0.0,1.0,12,True,True,,1.0,464671106,6883.51257384686,1.0,Huber,26.710597450604077
200,40,0.2,2.0,0.0,1.0,13,True,True,,1.0,110071377,6386.845246557316,0.9999999999999999,OLS,50.16222315427349
200,40,0.2,2.0,0.0,1.0,13,True,True,,1.0,110071377,6386.845246557316,0.9999999999999999,LAD,9.928727416415402
200,40,0.2,2.0,0.0,1.0,13,True,True,,1.0,110071377,6386.845246557316,0.9999999999999999,Huber,10.055672219631017
200,40,0.2,2.0,0.0,1.0,14,True,True,,1.0,1535569805,10359.67968841357,1.0,OLS,30.293867397068663
200,40,0.2,2.0,0.0,1.0,14,True,True,,1.0,1535569805,10359.67968841357,1.0,LAD,8.33709701156496
200,40,0.2,2.0,0.0,1.0,14,True,True,,1.0,1535569805,10359.67968841357,1.0,Huber,6.283893294044563
200,40,0.2,2.0,0.0,1.0,15,True,True,,1.0,307206477,12312.545088946496,1.0,OLS,52.30182343472842
200,40,0.2,2.0,0.0,1.0,15,True,True,,1.0,307206477,12312.545088946496,1.0,LAD,27.942398307646545
200,40,0.2,2.0,0.0,1.0,15,True,True,,1.0,307206477,12312.545088946496,1.0,Huber,16.012226932301342
200,40,0.2,2.0,0.0,1.0,16,True,True,,1.0,806675755,6107.959857636602,0.9999999999999996,OLS,40.02990050651094
200,40,0.2,2.0,0.0,1.0,16,True,True,,1.0,806675755,6107.959857636602,0.9999999999999996,LAD,19.871268000055274
200,40,0.2,2.0,0.0,1.0,16,True,True,,1.0,806675755,6107.959857636602,0.9999999999999996,Huber,14.017855593285029
200,40,0.2,2.0,0.0,1.0,17,True,True,,1.0,1032840179,5911.933992508419,0.9999999999999999,OLS,26.67081656771858
200,40,0.2,2.0,0.0,1.0,17,True,True,,1.0,1032840179,5911.933992508419,0.9999999999999999,LAD,7.341379514322955
200,40,0.2,2.0,0.0,1.0,17,True,True,,1.0,1032840179,5911.933992508419,0.9999999999999999,Huber,5.5076012357914435
200,40,0.2,2.0,0.0,1.0,18,True,True,,1.0,1020345991,8941.129189344887,1.0000000000000002,OLS,46.475801109841186
200,40,0.2,2.0,0.0,1.0,18,True,True,,1.0,1020345991,8941.129189344887,1.0000000000000002,LAD,24.824324281973663
200,40,0.2,2.0,0.0,1.0,18,True,True,,1.0,1020345991,8941.129189344887,1.0000000000000002,Huber,26.550165943114887
